country,year,corruption_index,homicide_rate,GDP,total_fisheries_per_ton,total_military,population,unemployment_rate,totalgr,industryofgdp
AUT,2004,8.4,0.718040213,36821.52147,2667,39000,8171966,5.834000111,0.489001807,0.273737678
AUT,2005,8.7,0.65425552,38403.13388,2790,40000,8227829,5.627999783,0.48647175,0.270742426
AUT,2006,8.6,0.73623971,40635.28182,2863,40000,8268641,5.243000031,0.478445733,0.272593708
AUT,2007,8.1,0.541273226,46855.77175,2889,35000,8295487,4.857999802,0.47889495,0.275726388
AUT,2008,8.1,0.695316504,51708.76575,2437,35000,8321496,4.127999783,0.483787045,0.269602141
AUT,2009,7.9,0.609125561,47963.1794,2491,25900,8343323,5.301000118,0.488150942,0.257928458
AUT,2010,7.9,0.689659683,46858.04327,2517,25758,8363404,4.820000172,0.483984495,0.255349942
AUT,2011,7.8,0.887206378,51374.95841,3254.3,23250,8391643,4.56400013,0.483432959,0.25447432
AUT,2012,69,0.929167995,48567.69529,3425.5,22800,8429991,4.864999771,0.490239759,0.256339685
AUT,2013,69,0.724621505,50716.70871,3587,22500,8479823,5.335000038,0.496976197,0.255249418
AUT,2014,72,0.522332318,51717.49594,3740.3,22500,8546356,5.619999886,0.497017854,0.253646396
AUT,2015,76,0.530035315,44178.04738,3853.4,21350,8642699,5.72300005,0.501868149,0.251749133
AUT,2016,75,0.651629199,45237.80509,3833.4,22400,8736668,6.013999939,0.487648008,0.25417387
AUT,2017,75,0.793659612,47549.07904,NA,21000,8797566,5.499000072,0.484887697,0.254717357
AUT,2018,76,0.967228608,51525.04643,NA,NA,8840521,4.84800005,0.490240022,0.257494596
AUT,2019,77,NA,50277.27509,NA,NA,8877067,4.673999786,NA,0.257136057
AZE,1993,NA,6.304609725,529.8136618,22934,45000,7495000,4.5,NA,0.321487261
AZE,1994,NA,6.494263704,436.216869,19939,50000,7597000,6.300000191,0.135318477,0.276519082
AZE,1995,NA,5.69744289,397.1981161,11061,126700,7685000,7.199999809,0.179966729,0.309963445
AZE,1996,NA,5.091936181,409.2107552,7121,110700,7763000,8.100000381,0.143540996,0.351496743
AZE,1997,NA,3.583294178,505.5637747,5525,106700,7838250,9.100000381,0.191576947,0.369914194
AZE,1998,NA,3.50442302,561.9070354,4971,87150,7913000,10,0.203502415,0.349561123
AZE,1999,NA,3.004671146,573.8932966,21082,84900,7982750,10.89999962,0.184635762,0.391035999
AZE,2000,1.5,2.782311345,655.0974326,18937,87100,8048600,11.80000019,0.212166172,0.425383099
AZE,2001,2,2.659413868,703.6838434,10988,87100,8111200,10.89999962,0.186606471,0.434626383
AZE,2002,2,2.561294372,763.080638,11268,87100,8171950,10,0.273012207,0.461542268
AZE,2003,1.8,2.188620061,883.6439965,6565,81500,8234100,9.25,0.267524836,0.485398447
AZE,2004,1.9,2.378997218,1045.009379,9608,81000,8306500,8,0.268229777,0.507690324
AZE,2005,2.2,2.248609551,1578.40239,9501,82000,8391850,7.300000191,0.2509782,0.58787782
AZE,2006,2.4,2.201583216,2473.081819,4661,82000,8484550,6.619999886,0.28021978,0.649582315
AZE,2007,2.1,2.166378561,3851.437869,3849,82000,8581300,6.539999962,0.282324319,0.661603286
AZE,2008,1.9,2.176409557,5574.603802,2524,82000,8763400,6.050000191,0.511129822,0.655185215
AZE,2009,2.3,NA,4950.294791,2206,81940,8947243,5.739999771,0.403572833,0.562619553
AZE,2010,2.4,2.280662034,5842.805784,2081,81940,9054332,5.630000114,0.456517132,0.599948193
AZE,2011,2.4,NA,7189.691229,1578,81950,9173082,5.420000076,0.447217849,0.617339964
AZE,2012,27,2.18032261,7496.294648,1277.1,81950,9295784,5.190000057,0.398801695,0.595173509
AZE,2013,28,2.354704353,7875.756953,1121,81950,9416801,4.96999979,0.391581589,0.570544155
AZE,2014,29,2.482742833,7891.313147,1183,81950,9535079,4.909999847,0.388907717,0.535868547
AZE,2015,29,2.338211119,5500.310382,1129,81950,9649341,4.960000038,0.337329901,0.448913203
AZE,2016,30,2.136391989,3880.738731,1316,81950,9757812,5,0.349199835,0.47557807
AZE,2017,31,2.041579976,4147.089716,NA,82000,9854033,5,0.342275868,0.497017251
AZE,2018,25,2.201107449,4739.84171,NA,NA,9939771,4.900000095,0.385522991,0.522509115
AZE,2019,30,NA,4793.58702,NA,NA,10023318,5.508999825,NA,0.486859857
BDI,1993,NA,NA,161.8875529,17050,13000,5798053,1.847000003,NA,0.201234127
BDI,1994,NA,NA,156.8123012,22050,17000,5898967,1.858999968,NA,0.195729092
BDI,1995,NA,NA,167.0989158,21151,14600,5987043,1.860999942,NA,0.168006722
BDI,1996,NA,NA,143.4023001,3091,22000,6060111,1.871000051,NA,0.117825922
BDI,1997,NA,NA,158.9146699,20346,22000,6122130,1.860999942,NA,0.138904316
BDI,1998,NA,NA,144.493064,13476,43500,6185562,1.856999993,NA,0.146912847
BDI,1999,NA,NA,128.9390833,9249,45500,6267124,1.89199996,NA,0.161196105
BDI,2000,NA,NA,136.4639708,17365,45500,6378871,1.876000047,NA,0.155395707
BDI,2001,NA,NA,134.3634475,9014,51000,6525545,1.873000026,NA,0.155731911
BDI,2002,NA,NA,123.117628,11050,51000,6704113,1.911999941,NA,0.158040005
BDI,2003,NA,NA,113.5673664,14747,56000,6909154,1.914999962,NA,0.157417123
BDI,2004,NA,NA,128.3366128,13905,81000,7131693,1.878000021,NA,0.163230192
BDI,2005,2.3,NA,151.6814634,13450,82000,7364862,1.832000017,NA,0.169330036
BDI,2006,2.4,NA,167.3764845,13028,NA,7607849,1.738000035,NA,0.153152912
BDI,2007,2.5,NA,172.4958599,11359,51000,7862214,1.659000039,NA,0.171561942
BDI,2008,1.9,4.196352889,198.3529006,18315,51000,8126102,1.633999944,NA,0.154152053
BDI,2009,1.8,4.477437229,212.1368804,12665,51050,8397668,1.764000058,NA,0.16919529
BDI,2010,1.8,3.999720596,234.2356469,17322.3,51050,8675602,1.75999999,NA,0.153861563
BDI,2011,1.9,3.895782352,249.5779794,10715.7,51050,8958406,1.715000033,NA,0.148096813
BDI,2012,19,5.407748568,252.3589799,12469.4,51000,9245988,1.677999973,NA,0.157510376
BDI,2013,21,5.450561209,256.9760028,13397,51050,9540289,1.644000053,NA,0.15584682
BDI,2014,20,5.72920312,274.8579479,16219,51050,9844297,1.572000027,NA,0.154982116
BDI,2015,21,4.537386391,305.5497728,21446,41000,10160030,1.552000046,NA,0.117649458
BDI,2016,20,6.054537366,282.1931304,23135,51050,10487998,1.527999997,NA,0.122073631
BDI,2017,22,NA,292.9976307,NA,31000,10827024,1.486999989,NA,0.109931298
BDI,2018,17,NA,271.7520444,NA,NA,11175378,1.447999954,NA,0.111072171
BDI,2019,19,NA,261.2474725,NA,NA,11530580,1.427000046,NA,0.109561343
BEL,1993,NA,1.430116964,22283.93601,36935,70000,10084475,8.076999664,0.486543972,NA
BEL,1994,NA,1.181578134,24208.55484,35100,53000,10115603,9.647000313,0.486774982,NA
BEL,1995,6.85,1.394028688,28413.82644,36445,47200,10136811,9.338999748,0.486081389,0.260458142
BEL,1996,6.84,1.175518073,27489.55518,31769,46300,10156637,9.482999802,0.495461169,0.258108864
BEL,1997,5.25,1.418261436,24820.93805,31346,44450,10181245,8.956000328,0.498809272,0.261098654
BEL,1998,5.4,NA,25338.44329,31681,43700,10203008,9.322999954,0.503915973,0.255706854
BEL,1999,NA,NA,25244.27505,31473,41750,10226419,8.649000168,0.503203185,0.247258443
BEL,2000,6.1,2.061846446,23041.53473,31671,39300,10251250,6.585999966,0.497813713,0.249438326
BEL,2001,6.6,2.732816062,22995.15752,32039,39400,10286570,6.177000046,0.500188567,0.24312151
BEL,2002,7.1,3.077701148,24887.56133,30862,39200,10332785,6.90899992,0.502489283,0.237873363
BEL,2003,7.6,2.207499375,30587.66841,28092,40800,10376133,7.679999828,0.495120217,0.232266549
BEL,2004,7.5,2.557223115,35364.37533,27474,36000,10421137,7.362999916,0.493767383,0.229599989
BEL,2005,7.4,2.095405421,36795.97688,24981,37000,10478617,8.43999958,0.494182586,0.225737781
BEL,2006,7.3,2.081080399,38672.70594,23147,40000,10547958,8.24600029,0.492778686,0.221399255
BEL,2007,7.1,1.972409451,44262.896,24669,39000,10625700,7.458000183,0.488398775,0.222819525
BEL,2008,7.3,1.88333282,48106.89292,22735,39000,10709973,6.975999832,0.498919328,0.215954485
BEL,2009,7.1,1.740342068,44583.54481,22298,39482,10796493,7.907999992,0.493394419,0.206000298
BEL,2010,7.1,1.727804906,44141.87814,22957,35736,10895586,8.291999817,0.498858343,0.208945804
BEL,2011,7.5,1.943006357,47348.52502,22578,34050,11038264,7.139999866,0.509742784,0.207778964
BEL,2012,75,1.849286739,44673.11588,24936,30700,11106932,7.541999817,0.521521363,0.200752406
BEL,2013,75,1.837904366,46744.66254,25874,37500,11159407,8.425000191,0.530976781,0.198791998
BEL,2014,76,1.871453429,47700.54036,27007,37600,11209057,8.522999763,0.527963609,0.196748265
BEL,2015,77,2.037574468,40991.80814,24803,36350,11274196,8.482000351,0.517270861,0.196698883
BEL,2016,77,1.532444627,41998.33575,27014,33800,11331422,7.829999924,0.510999361,0.19323266
BEL,2017,75,1.690054215,44288.50804,NA,32000,11375158,7.085999966,0.515954262,0.193287419
BEL,2018,75,NA,47491.32326,NA,NA,11427054,5.947999954,0.52021075,0.191020378
BEL,2019,75,NA,46116.69923,NA,NA,11484055,5.589000225,NA,0.190306776
BEN,1993,NA,NA,411.9260305,39221,8000,5521763,1.460000038,0.115699437,0.122171018
BEN,1994,NA,NA,279.6665043,39923,8000,5714220,1.36500001,0.123976879,0.133380644
BEN,1995,NA,NA,367.387341,44379,7300,5905558,1.26699996,0.128496576,0.133923114
BEN,1996,NA,NA,387.4329246,42175,7300,6094259,1.177000046,0.131042479,0.13266941
BEN,1997,NA,NA,361.1002698,43785,7300,6281639,1.077999949,0.13612375,0.135207078
BEN,1998,NA,NA,379.442354,42139,7300,6470265,0.987999976,0.128307021,0.125664713
BEN,1999,NA,NA,551.6193869,40437,7300,6664098,0.91900003,0.126346573,0.180457038
BEN,2000,NA,NA,511.400227,32324,7300,6865951,0.829999983,0.117290272,0.187563482
BEN,2001,NA,NA,517.6142296,38415,7300,7076733,0.750999987,0.121664098,0.216063061
BEN,2002,NA,NA,572.2287954,40670,7100,7295394,0.689999998,0.11555462,0.212560648
BEN,2003,4.5,NA,709.6905332,41655,7100,7520555,0.734000027,0.123982569,0.217653359
BEN,2004,3.8,NA,797.31268,39995,6000,7750004,0.764999986,0.129994335,0.204994246
BEN,2005,2.9,NA,822.4578309,31847,8000,7982225,0.791000009,0.122047775,0.216135924
BEN,2006,2.5,NA,855.2940392,41922,NA,8216897,0.796000004,0.125141286,0.211570138
BEN,2007,2.7,NA,964.926944,36564,8000,8454793,0.80400002,0.159526573,0.195111772
BEN,2008,3.1,NA,1120.888273,37708,8000,8696921,0.833999991,0.139528177,0.176606221
BEN,2009,2.9,NA,1084.3939,39236,7250,8944708,0.967000008,0.137981367,0.179195079
BEN,2010,2.8,NA,1036.533952,40155,7250,9199259,1.039999962,0.137424925,0.180090531
BEN,2011,3,NA,1130.273132,39248,9450,9460830,2.645999908,0.134296213,0.181374491
BEN,2012,36,NA,1145.140811,40864,9450,9729248,2.660000086,0.123315636,0.169566847
BEN,2013,36,NA,1251.210518,43083,9450,10004588,2.677000046,0.129881494,0.172437093
BEN,2014,39,NA,1291.409808,48997,9450,10286842,2.621000051,NA,0.164115775
BEN,2015,37,NA,1076.797716,37747,9750,10575952,2.582000017,NA,0.163850954
BEN,2016,36,NA,1087.287832,52886,9750,10872067,2.536999941,NA,0.157020683
BEN,2017,39,1.127497407,1136.592847,NA,12000,11175204,2.459000111,0.128048994,0.151075859
BEN,2018,40,NA,1240.829464,NA,NA,11485048,2.385999918,0.129840884,0.146536911
BEN,2019,41,NA,1219.432672,NA,NA,11801151,2.232000113,NA,0.163125612
BFA,1993,NA,NA,244.1270735,7000,9000,9552476,2.569000006,0.140494527,0.1985311
BFA,1994,NA,NA,193.0702363,8000,9000,9816588,2.579999924,0.159397679,0.204112031
BFA,1995,NA,NA,235.8321973,8000,10300,10089878,2.546999931,0.168110759,0.199448894
BFA,1996,NA,NA,249.3602944,8030,10300,10372745,2.519999981,0.18084438,0.184922177
BFA,1997,NA,NA,229.4931177,8045,10000,10665546,2.477999926,0.173756117,0.19682785
BFA,1998,NA,NA,255.7182334,8375,10250,10968724,2.440000057,0.160926696,0.178559375
BFA,1999,NA,NA,298.228174,7625,10300,11282701,2.523999929,0.182562457,0.573097947
BFA,2000,3,NA,254.7175291,8505,11300,11607942,2.569999933,0.167868583,0.218707545
BFA,2001,NA,NA,266.8641557,8505,14200,11944587,2.625999928,0.161007631,0.206389246
BFA,2002,NA,0.634502437,293.2807467,8505,14400,12293100,2.717000008,0.150326748,0.206338145
BFA,2003,NA,0.640082234,373.7876294,9005,15000,12654621,2.779999971,0.158056693,0.22625074
BFA,2004,NA,0.598592111,417.6270637,9005,10250,13030569,3.372999907,0.162852084,0.226591757
BFA,2005,3.4,0.469380905,457.7515455,9065,11250,13421930,4,0.153651178,0.201658324
BFA,2006,3.2,0.498945237,473.0291849,9750,NA,13829176,3.63499999,0.165926896,0.205038528
BFA,2007,2.9,0.659555211,534.3558864,10548,11250,14252021,3.299999952,0.179904847,0.225483344
BFA,2008,3.5,1.027929386,640.8108774,11568,11250,14689725,3.605999947,0.149587412,0.205479237
BFA,2009,3.6,0.891613012,621.6731034,12075,11450,15141098,4.243999958,0.173531768,0.229558805
BFA,2010,3.1,0.78819825,647.8358465,14800,11450,15605217,4.717000008,0.175918287,0.26055552
BFA,2011,3,0.559634844,751.1729572,15305,11450,16081911,5.143000126,0.183968908,0.283722709
BFA,2012,38,0.693972912,758.0007014,20602,11450,16571246,5.600999832,0.199014517,0.268675104
BFA,2013,38,0.708730049,787.4701763,20820,11450,17072775,6.086999893,0.217036044,0.240957516
BFA,2014,38,0.739223164,792.8467784,21000,11450,17586017,6.479000092,0.191887997,0.249295392
BFA,2015,38,0.646029931,653.3269795,21030,11450,18110624,6.418000221,0.184252635,0.243508116
BFA,2016,42,1.120862796,687.670175,22540,11450,18646378,6.343999863,0.194501842,0.249156969
BFA,2017,42,1.25044052,738.2741589,NA,11000,19193284,6.21600008,0.19274598,0.248709025
BFA,2018,41,NA,820.1607938,NA,NA,19751535,6.093999863,0.197956433,0.22716229
BFA,2019,40,NA,774.8396902,NA,NA,20321378,6.263999939,NA,0.223573203
BGD,1993,NA,NA,300.5557532,1002567,107000,110350639,2.359999895,NA,0.229342561
BGD,1994,NA,NA,299.5330397,1034980,113000,112737683,2.411999941,NA,0.234699924
BGD,1995,NA,NA,329.4240846,1109462,170500,115169930,2.457999945,NA,0.235808245
BGD,1996,2.29,NA,394.7174751,1193874,167200,117649932,2.50999999,NA,0.216839166
BGD,1997,NA,NA,401.4986908,1315290,170700,120160564,2.680999994,NA,0.218626701
BGD,1998,NA,NA,407.4291862,1413953,170700,122682815,2.862999916,NA,0.226607424
BGD,1999,NA,NA,409.5431969,1552417,192200,125189651,3.085000038,NA,0.223758655
BGD,2000,NA,2.618718462,418.0689683,1661384,137000,127657854,3.269999981,NA,0.222793827
BGD,2001,0.4,2.827301484,415.0344266,1781057,200200,130088702,3.585999966,0.087739403,0.225838119
BGD,2002,1.2,2.644211087,413.0802546,1890459,200200,132478086,3.963999987,0.089729764,0.228392544
BGD,2003,1.3,2.57508632,446.3106592,1998197,188700,134791603,4.320000172,0.091605938,0.224741488
BGD,2004,1.5,2.848457346,475.2919198,2102026,251000,136986432,4.293000221,0.085078787,0.2277972
BGD,2005,1.7,2.583512751,499.4619402,2215957,252000,139035505,4.25,0.087675538,0.232998442
BGD,2006,2,2.956263046,509.6401429,2328545,214000,140921167,3.59100008,0.085023991,0.240953205
BGD,2007,2,2.707829583,558.0518603,2440011,221000,142660376,3.888000011,0.084888778,0.24500541
BGD,2008,2.1,2.840527873,634.9870565,2563296,221000,144304167,4.267000198,0.09334662,0.247270013
BGD,2009,2.4,2.8912153,702.26441,2885864,220953,145924797,5,0.092823025,0.252955722
BGD,2010,2.4,2.702346806,781.1535936,3035101,220953,147575430,3.378999949,0.094477709,0.249564767
BGD,2011,2.7,2.656874612,861.7584443,3124677,220950,149273778,3.704999924,0.099714079,0.250452996
BGD,2012,26,2.724399874,883.1050005,3261781,220950,151007807,4.054999828,0.10753353,0.253099594
BGD,2013,27,2.875726215,981.8398792,3410254,220950,152764676,4.426000118,0.110661192,0.263070702
BGD,2014,25,2.921354125,1118.853663,3548115,220950,154520167,4.394999981,0.106233728,0.263110468
BGD,2015,25,2.582296097,1248.453398,3684245,220950,156256276,4.377999783,0.093353467,0.268313948
BGD,2016,26,2.273113534,1401.620466,3878324,220950,157970840,4.349999905,0.096577758,0.273461208
BGD,2017,28,2.222494689,1563.913857,NA,221000,159670593,4.372000217,0.095544657,0.277508972
BGD,2018,26,2.373328796,1698.350394,NA,NA,161356039,4.281000137,0.090227001,0.285369877
BGD,2019,26,NA,1855.739824,NA,NA,163046161,4.190000057,NA,0.296486788
BGR,1993,NA,5.713591421,1278.247173,21555,52000,8472313,13.65200043,0.325488361,0.326891937
BGR,1994,NA,5.805431666,1148.494399,12685,80000,8443591,13.68500042,0.360834474,0.299467275
BGR,1995,NA,5.895477012,2258.286018,12627,135900,8406067,13.69400024,0.309755228,0.178253446
BGR,1996,NA,5.282218821,1470.103703,13581,137500,8362826,13.72099972,0.280477652,0.161707379
BGR,1997,NA,4.846681679,1361.392386,16674,135500,8312068,13.69999981,0.316754288,0.217084043
BGR,1998,2.9,4.681930415,1820.405094,23198,135500,8256786,12.19999981,0.361697366,0.216999591
BGR,1999,NA,4.053548994,1659.718346,18336,114760,8210624,14.10000038,0.396014735,0.224556973
BGR,2000,3.5,4.151063191,1621.242961,12317,113800,8170172,16.21800041,0.402575913,0.228671846
BGR,2001,3.9,3.883642049,1770.913534,11612,111300,8009142,19.92099953,0.414384012,0.239743918
BGR,2002,4,3.241700421,2092.957694,17316,102400,7837161,18.10899925,0.379505933,0.240817997
BGR,2003,3.9,3.164919469,2719.497656,16500,85000,7775327,13.7329998,0.381818301,0.242435288
BGR,2004,4.1,3.150570137,3389.707049,10741,85000,7716860,12.0369997,0.396161892,0.230697988
BGR,2005,4,2.588798387,3899.907638,8579,85000,7658972,10.08300018,0.377482244,0.243217429
BGR,2006,4,2.437419899,4523.050833,10801,75000,7601022,8.951000214,0.354680971,0.253700145
BGR,2007,4.1,2.336117096,5885.104348,12935,75000,7545338,6.877999783,0.388147454,0.262440436
BGR,2008,3.6,2.285992554,7265.735497,14021,75000,7492561,5.609000206,0.386870327,0.249838447
BGR,2009,3.8,2.007089307,6984.965976,15700.54,65315,7444443,6.816999912,0.352432246,0.264826231
BGR,2010,3.6,1.99326304,6809.898984,18689.62,65315,7395599,10.27900028,0.332294249,0.232848937
BGR,2011,3.3,1.734734204,7806.348652,15150.18,47300,7348328,11.26000023,0.318894267,0.250845078
BGR,2012,41,1.92255066,7393.189177,15556.06,47300,7305888,12.27000046,0.340544679,0.247740278
BGR,2013,41,1.495180033,7651.817881,21821.65,47300,7265115,12.94099998,0.373091516,0.232208505
BGR,2014,43,1.573358242,7874.260904,19859.8,47300,7223938,11.42399979,0.376646558,0.234410585
BGR,2015,41,1.75006344,7053.603706,22365.55,47300,7177991,9.142999649,0.385624025,0.236843698
BGR,2016,41,1.104594161,7545.790332,24376.16,31300,7127822,7.574999809,0.350870333,0.242123507
BGR,2017,43,1.450203395,8331.058025,NA,31000,7075947,6.164000034,0.361154783,0.242613814
BGR,2018,42,1.304666594,9423.558612,NA,NA,7025037,5.210999966,0.388454272,0.223551653
BGR,2019,43,NA,9737.601351,NA,NA,6975761,4.340000153,NA,0.223041851
BHR,1993,NA,NA,9698.189063,8958,7000,536210,1.452000022,0.229364727,0.379449803
BHR,1994,NA,NA,10130.50523,7628,8000,549583,1.335000038,0.193778515,0.374249672
BHR,1995,NA,0.886999776,10376.9717,9393,20000,563697,1.427000046,0.19588558,0.399476421
BHR,1996,NA,1.382502018,10544.70357,12943,20300,578666,1.383999944,0.214700339,NA
BHR,1997,NA,1.008527097,10672.16601,10050,20850,594931,1.246999979,0.235101744,NA
BHR,1998,NA,NA,10076.22062,9850,20850,613700,1.279000044,0.183155894,NA
BHR,1999,NA,NA,10401.54581,10623,21150,636541,1.674999952,0.215082427,NA
BHR,2000,NA,NA,13636.39623,11730,21200,664611,1.465999961,0.29439554,NA
BHR,2001,NA,1.290230091,12868.26916,11230,21200,697545,1.478000045,0.269146165,NA
BHR,2002,NA,1.088228093,13049.80322,11207,20900,735146,1.203999996,0.269725534,NA
BHR,2003,6.1,0.385253523,14222.0368,13642,21400,778708,1.228000045,0.2617195,NA
BHR,2004,5.8,0.843530004,15846.54414,14497,21000,829844,1.297999978,0.259728964,NA
BHR,2005,5.8,0.44986431,17959.25544,11858,21000,889164,0.998000026,0.278381079,NA
BHR,2006,5.7,0.730366446,19307.60966,15595,19000,958418,0.824999988,0.264377695,0.45283488
BHR,2007,5,0.386128712,20976.54353,15014,19000,1035919,0.640999973,0.249290086,0.459178653
BHR,2008,5.4,0.538287975,23066.53376,14178,19000,1114641,0.609000027,0.276988725,0.504076629
BHR,2009,5.1,1.096976985,19355.90467,16358,19460,1185076,1.080000043,0.198026667,0.430997
BHR,2010,4.9,0.886479098,20722.13729,13493.19,19460,1240860,1.129999995,0.225033099,0.449759469
BHR,2011,5.1,0.547665264,22514.23795,9918.424,19460,1278151,1.274000049,0.260548983,0.495171904
BHR,2012,51,0.307706036,23654.35139,27092.72,19460,1299943,1.200000048,0.262428646,0.475490713
BHR,2013,48,0.380219752,24744.29696,14976,19460,1315029,1.322999954,0.240416837,0.479453757
BHR,2014,49,0.523923468,24989.40012,15859.71,19460,1336075,1.169999957,NA,0.465197733
BHR,2015,51,NA,22688.9444,15006,19460,1371851,1.129999995,NA,0.402986503
BHR,2016,43,NA,22619.11667,15006,19460,1425791,0.91900003,NA,0.393744047
BHR,2017,36,NA,23709.43047,NA,19000,1494074,0.700999975,NA,0.413251757
BHR,2018,36,NA,23991.05668,NA,NA,1569439,0.649999976,NA,0.430348498
BHR,2019,42,NA,23503.97713,NA,NA,1641172,0.713999987,NA,0.424196334
BHS,1993,NA,12.91203217,11406.68981,13703.94,NA,271069,12.72000027,0.104277026,0.130898771
BHS,1994,NA,18.85089306,11814.5632,14931.02,NA,275846,13.82999992,0.113421445,0.145829089
BHS,1995,NA,14.27658747,12238.3862,13269.48,2100,280184,10.82999992,0.116805236,0.137648877
BHS,1996,NA,17.9590112,12708.73096,14100.14,3200,283978,11.46000004,0.115243697,0.140376282
BHS,1997,NA,16.00762798,22036.48411,14720.59,3160,287358,9.760000229,0.114996841,0.127093216
BHS,1998,NA,NA,23514.42031,14578.68,3160,290597,7.650000095,0.111245427,0.126777712
BHS,1999,NA,NA,26130.10182,13668,3200,294062,7.449999809,0.113060906,0.116061308
BHS,2000,NA,24.8284655,27097.61081,15529,3200,298051,6.961999893,0.116042595,0.12148872
BHS,2001,NA,14.20933322,27486.23677,13684,3200,302618,6.869999886,0.1105434,0.09536141
BHS,2002,NA,16.9019395,28866.80101,15700,900,307660,9.050000191,0.099945952,0.106168564
BHS,2003,NA,15.96816587,28327.27087,16776,900,313129,10.84000015,0.101589628,0.108702392
BHS,2004,NA,13.79773153,28395.92466,15194,860,318894,10.19999981,0.104302595,0.103431254
BHS,2005,NA,16.00748658,30278.36692,15640,860,324859,10.19999981,0.112319032,0.108090523
BHS,2006,NA,18.42722154,30713.70528,16294,860,331033,7.539999962,0.125944723,0.11733753
